"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC0400008091.hg.1","SPP1",-0.425068785859496,6.13858513779341,-0.662474295864121,0.51865340236596,0.996929427858641,-4.68023528858281
"TC0100013778.hg.1","RHBDL2",0.434855701097582,5.73908947641538,0.66200502071039,0.518945059250308,0.996929427858641,-4.68031310032193
"TC0400007276.hg.1","KLHL5",-0.366257359204005,5.92105933472365,-0.661686694925746,0.519142953973313,0.996929427858641,-4.68036585478628
"TC0X00007231.hg.1","GAGE12H",-0.615737500945106,5.2530167772254,-0.660688074753282,0.519764050955781,0.996929427858641,-4.6805312041348
"TC0X00007232.hg.1","GAGE12D",-0.615737500945106,5.2530167772254,-0.660688074753282,0.519764050955781,0.996929427858641,-4.6805312041348
"TC0X00007233.hg.1","GAGE12G",-0.615737500945106,5.2530167772254,-0.660688074753282,0.519764050955781,0.996929427858641,-4.6805312041348
"TC0600012053.hg.1","GSTA1",0.472969630832938,6.74493873775399,0.660315038200039,0.519996172342102,0.996929427858641,-4.68059291360393
"TC1200011313.hg.1","NAP1L1",0.381546454254329,6.01307066108959,0.660234729807832,0.520046151887452,0.996929427858641,-4.68060619453309
"TC0100015023.hg.1","DPYD",0.443353100209926,5.84038858277655,0.66004054464061,0.520167013488977,0.996929427858641,-4.6806383017816
"TC0900011072.hg.1","ABCA1",0.429862692807404,7.51801018000496,0.659905111908814,0.520251316882989,0.996929427858641,-4.6806606897142
"TC0700012960.hg.1","EZH2",0.332376329684776,3.60437830011384,0.659287299449131,0.520635988645593,0.996929427858641,-4.68076276625734
"TC0400007799.hg.1","SLC4A4",0.75207513560264,7.4108887993867,0.658034049727094,0.521416806550417,0.996929427858641,-4.68096956939054
"TC0300013108.hg.1","TNIK",0.386557234935938,6.82657022298859,0.657856088586012,0.521527736836137,0.996929427858641,-4.68099890691812
"TC1200012863.hg.1","CCDC92",-0.357160982100646,5.65759510531121,-0.657750564922015,0.521593520329802,0.996929427858641,-4.68101629952571
"TC0400010529.hg.1","APBB2",-0.339175862850138,4.03094492755889,-0.657383545149157,0.521822357583902,0.996929427858641,-4.68107677302108
"TC0800010506.hg.1","PLAG1",-0.356798492923033,5.41288181997118,-0.655399813403682,0.523060210427362,0.996929427858641,-4.68140310902082
"TC1400010042.hg.1","SERPINA10",-0.340856850872702,4.10926735043769,-0.654699048341357,0.523497889924691,0.996929427858641,-4.68151817863881
"TC1000007641.hg.1","DKK1",-0.369554834712413,4.40199084916678,-0.654379997404738,0.523697230016603,0.996929427858641,-4.68157053219104
"TC0200015755.hg.1","CRYBA2",0.358734307713672,5.837770909517,0.652766676758476,0.524705880865801,0.996929427858641,-4.68183491521093
"TC2200009219.hg.1","IGLL5",0.401470757146778,7.41443346071574,0.651853501603732,0.525277289804637,0.996929427858641,-4.68198430328379
"TC1200012634.hg.1","KRT7",0.502205935835113,9.33083426728073,0.650247908787021,0.526282829658261,0.996929427858641,-4.68224651173999
"TC1800007360.hg.1","RAB27B",0.458216506400319,8.62937580904148,0.650058039812808,0.526401811835061,0.996929427858641,-4.68227748088488
"TC0200010811.hg.1","CYP27A1",0.424882951950635,7.09281564888935,0.649754781529131,0.526591881596378,0.996929427858641,-4.68232692794569
"TC1500007805.hg.1","BBS4",-0.328715382979595,3.93686533819661,-0.647027688098128,0.5283028617081,0.996929427858641,-4.68277065961156
"TC0400008628.hg.1","SPRY1",0.402644206157134,7.25716427075507,0.646650775551938,0.528539584492126,0.996929427858641,-4.68283185645578
"TC0200008556.hg.1","ZAP70",-0.356773951972885,5.70047505963843,-0.644417819483832,0.529943241221543,0.996929427858641,-4.68319375158508
"TC0100013313.hg.1","MYOM3",-0.433010166740506,6.29830818722183,-0.644312401189863,0.530009560195164,0.996929427858641,-4.68321080898706
"TC0800008324.hg.1","MATN2",0.482520897554766,7.31392596200406,0.642962515608274,0.530859191887349,0.996929427858641,-4.68342900852802
"TC1100011126.hg.1","PLA2G16",0.426919297482209,6.76174044074294,0.640081930745735,0.532674829621366,0.996929427858641,-4.68389326176399
"TC0X00009882.hg.1","MTMR8",-0.377784807242965,5.15304469531361,-0.639946552874486,0.532760244485342,0.996929427858641,-4.68391503407656
"TC0200006831.hg.1","VSNL1",-0.435444488425858,10.0317818416277,-0.638508782530653,0.533667862106861,0.996929427858641,-4.68414601002316
"TC1300008892.hg.1","LPAR6",0.465548815567531,6.97661559550137,0.638022952299477,0.533974747311113,0.996929427858641,-4.68422395252623
"TC0800012316.hg.1","XKR9",0.366267617165399,4.20525319303141,0.637976200030008,0.53400428462606,0.996929427858641,-4.68423145025418
"TC1600008218.hg.1","HAS3",-0.360719743034184,5.516346826058,-0.637446687733182,0.534338885858408,0.996929427858641,-4.68431633443131
"TC1900011946.hg.1","FBXO27",-0.355551872334825,4.8869114938088,-0.636992493338174,0.534625987155121,0.996929427858641,-4.68438909420092
"TC0X00010919.hg.1","CT45A10",-0.530217956007767,4.76347732909868,-0.635651925943914,0.535473879361307,0.996929427858641,-4.6846035747942
"TC0400011994.hg.1","INPP4B",0.41125235540971,5.61415813452571,0.634024793048538,0.536504032752384,0.996929427858641,-4.68486335769093
"TC0300009632.hg.1","SOX2",-0.746812537729664,8.62544374031753,-0.633549071700355,0.536805425954213,0.996929427858641,-4.68493919668071
"TC0300010557.hg.1","NEK10",0.391676987454538,4.73544131507354,0.633238435160207,0.537002280810287,0.996929427858641,-4.68498869037965
"TC1500010792.hg.1","MCTP2",-0.417661235138702,7.71356867497963,-0.632780113655821,0.537292799479492,0.996929427858641,-4.68506167481733
"TSUnmapped00000341.hg.1","ZNF780A",-0.334750654809767,5.09018574180408,-0.632233821250007,0.537639195486542,0.996929427858641,-4.68514860585332
"TC1000012427.hg.1","AKR1C1",0.351910938788449,5.52735516277135,0.631444207451368,0.538140098485051,0.996929427858641,-4.68527413693571
"TC0600009831.hg.1","PPP1R14C",-0.43201874844519,5.70632509567988,-0.631349154099506,0.538200414529282,0.996929427858641,-4.68528923878399
"TC0X00007235.hg.1","GAGE4",-0.58904227578028,5.47336911165498,-0.629633327654395,0.539289839777683,0.996929427858641,-4.68556149300783
"TC1500007739.hg.1","THSD4",-0.381399236338067,5.2967626697722,-0.629401723940432,0.539436985430718,0.996929427858641,-4.6855981909779
"TC0300007669.hg.1","SYNPR",-0.353574791854457,5.51918067830801,-0.628590790643141,0.539952374970869,0.996929427858641,-4.68572658872881
"TC0100014743.hg.1","TTLL7",-0.715761385612756,6.86784266457838,-0.627850829195314,0.540422897411329,0.996929427858641,-4.68584361906221
"TC0600008539.hg.1","CD109",-0.332477183732069,4.36432669598263,-0.626124726146647,0.541521368098272,0.996929427858641,-4.68611613169153
"TC0X00010916.hg.1","CT45A6",-0.358455557437539,4.3366590568461,-0.625603386466184,0.541853385960749,0.996929427858641,-4.68619830635569
"TC0300007657.hg.1","C3orf14",-0.30962269168552,3.49765542107399,-0.620237250477968,0.54527739465778,0.996929427858641,-4.6870405352495
"TC1000006819.hg.1","MCM10",-0.359558007579235,5.74028181866011,-0.619892481055745,0.545497792076693,0.996929427858641,-4.68709442355898
"TC0100018565.hg.1","AGT",-0.431583392551695,6.19512003894805,-0.619816975770632,0.545546066174587,0.996929427858641,-4.6871062216051
"TC2000009922.hg.1","SGK2",0.372563965795467,7.11178403624259,0.618890518379645,0.546138586101969,0.996929427858641,-4.68725087901316
"TC0500008175.hg.1","RGMB",-0.374588732100605,7.3051617974224,-0.617346154875032,0.547127078968571,0.996929427858641,-4.68749158144083
"TC0500012588.hg.1","HAVCR1",0.370433444711612,6.81360662703818,0.617196491374086,0.547222925661093,0.996929427858641,-4.68751487887391
"TC1300008137.hg.1","TMCO3",-0.360057060778402,6.65007874004419,-0.614568167675036,0.548907647930874,0.996929427858641,-4.68792318457525
"TC0800009418.hg.1","ANGPT2",0.42514503760879,6.00948741585641,0.612312372122494,0.550355852503738,0.996929427858641,-4.68827236000934
"TC0200009331.hg.1","POTEE",0.370229360124689,3.99627278363832,0.611651621470609,0.550780445750463,0.996929427858641,-4.68837441750016
"TC0500010599.hg.1","OXCT1",-0.41281464726319,7.80499025488765,-0.610940017240103,0.55123791760086,0.996929427858641,-4.68848421794846
"TC0200011138.hg.1","UGT1A1",0.586241911461755,8.56765916615203,0.610424772752194,0.551569284580105,0.996929427858641,-4.68856364776928
"TC0100016715.hg.1","PTGS2",0.398289339686288,5.44843653939804,0.609806690412553,0.551966932871993,0.996929427858641,-4.68865885082975
"TC1200012864.hg.1","CCDC92",-0.345903748180119,5.33934423834376,-0.609318473135607,0.552281142125133,0.996929427858641,-4.68873398896205
"TC0X00007236.hg.1","GAGE12C",-0.442476160088257,5.57124596820072,-0.608310379847854,0.552930244684964,0.996929427858641,-4.6888889648201
"TC0100008653.hg.1","IL12RB2",0.425495953906201,5.4056403206767,0.607202374933572,0.553644159351011,0.996929427858641,-4.68905903157857
"TC1500010090.hg.1","NRG4",0.457653949036157,5.13253528123073,0.606087291516412,0.554363141720893,0.996929427858641,-4.68922990059627
"TC0700009132.hg.1","CPA2",-0.343917828377372,4.25152540946465,-0.605841930274577,0.554521413694915,0.996929427858641,-4.68926746006644
"TC0X00011289.hg.1","GAGE2B",-0.436859452992644,6.13429914339239,-0.60564325666167,0.554649587504393,0.996929427858641,-4.68929786255509
"TC1400007161.hg.1","PTGDR",-0.514263987794237,6.96532150824021,-0.603000639247328,0.556355997672777,0.996929427858641,-4.68970139335739
"TC0800008062.hg.1","ZBTB10",-0.38423049710785,6.34583022822232,-0.60294555995536,0.55639159416075,0.996929427858641,-4.68970978696741
"TC0200015815.hg.1","EPHA4",0.384557497014553,7.10223456105385,0.602634591510967,0.55659258914128,0.996929427858641,-4.68975716280405
"TSUnmapped00000306.hg.1","ZKSCAN7",-0.323991074317866,4.64482598895179,-0.602538439272359,0.556654745273799,0.996929427858641,-4.68977180703621
"TC1000006937.hg.1","PLXDC2",0.506282493355613,8.45330959059494,0.602292996894285,0.556813424783009,0.996929427858641,-4.68980917890468
"TC0800010252.hg.1","ANK1",0.337523077475565,5.80407220619345,0.602097345360032,0.556939931871263,0.996929427858641,-4.68983895953694
"TC1700011074.hg.1","DLX3",0.359413713544153,7.03918423866847,0.601528493604788,0.557307836430285,0.996929427858641,-4.68992549596676
"TC0500009377.hg.1","SPDL1",-0.345314734055714,6.382348719968,-0.599674986646651,0.55850750380988,0.996929427858641,-4.69020694397838
"TC2200008588.hg.1","APOL3",-0.345604241041359,4.72594082899009,-0.596536736865038,0.560541889689463,0.996929427858641,-4.69068167245914
"TC1200011140.hg.1","GRIP1",0.418550018951001,6.55324103631676,0.595466485432775,0.561236597744556,0.996929427858641,-4.69084305238978
"TC2000008684.hg.1","CST2",0.636043731381518,6.81543199922351,0.594321238813265,0.561980498753585,0.996929427858641,-4.69101544808572
"TC1200006957.hg.1","PTPRO",-0.628285771238113,6.86359961814645,-0.59339050468528,0.562585452316891,0.996929427858641,-4.69115533001914
"TC1200012752.hg.1","KLRC3",0.356033798837481,5.18961027418682,0.592005457988806,0.563486344660732,0.996929427858641,-4.6913631213413
"TC0500013227.hg.1","CDC42SE2",0.32964281581103,5.00203178727798,0.591822041884973,0.56360570416705,0.996929427858641,-4.69139060508706
"TC0100015872.hg.1","S100A14",0.530090222313509,9.74451638532683,0.590811124817988,0.564263809782466,0.996929427858641,-4.69154194517708
"TC0300011988.hg.1","GCSAM",0.335303128312948,5.50656001788413,0.590106692414022,0.564722637544375,0.996929427858641,-4.69164726314591
"TC1800008965.hg.1","TMX3",-0.324390266028427,4.85746848266488,-0.588936752557216,0.565485111762561,0.996929427858641,-4.69182192452602
"TC0400010024.hg.1","SLC2A9",0.339185423334948,6.51711733334367,0.587626958918608,0.566339384101866,0.996929427858641,-4.69201708919901
"TC0400012938.hg.1","RASGEF1B",-0.34300192317348,7.10905704291654,-0.585810760014403,0.567525082522905,0.996929427858641,-4.6922870533574
"TC0200010818.hg.1","WNT10A",0.377247942909511,6.93359785411282,0.58502258033222,0.56804005382486,0.996929427858641,-4.69240397258974
"TC0200009889.hg.1","B3GALT1",0.457747616871216,5.16260003969841,0.584372787732703,0.568464794442107,0.996929427858641,-4.69250025512009
"TC0200009739.hg.1","GALNT5",0.523219940494165,8.40946902687607,0.584203553405277,0.568575443143457,0.996929427858641,-4.69252531522807
"TC0600007265.hg.1","HIST1H3C",-0.324725315051454,4.50812434193312,-0.583800598553984,0.568838948975814,0.996929427858641,-4.69258495779537
"TC1200012665.hg.1","THAP2",0.303730169127837,4.56247532258589,0.583639841108725,0.568944091830485,0.996929427858641,-4.69260874148747
"TC0X00011326.hg.1","HPRT1",-0.349918816860188,7.13832713082291,-0.583396670732221,0.569103156207404,0.996929427858641,-4.69264470659548
"TC0600009167.hg.1","WISP3",-0.555324442074366,5.00767522773143,-0.583354566617272,0.569130700057402,0.996929427858641,-4.69265093243783
"TC0100015477.hg.1","REG4",0.500232756706854,10.2006811162137,0.582761577926254,0.569518699157408,0.996929427858641,-4.69273857269712
"TC0100014531.hg.1","WLS",0.4069615420819,8.5391758363662,0.58203895490946,0.569991709240825,0.996929427858641,-4.69284526189674
"TC0X00009780.hg.1","FGD1",-0.381229095958979,7.19568355686158,-0.58043324329454,0.571043511627648,0.996929427858641,-4.69308189791295
"TC1500010929.hg.1","FAM174B",0.354988121392428,7.58214231636254,0.580330575278734,0.571110798049083,0.996929427858641,-4.69309700788741
"TC0600013119.hg.1","SOGA3",-0.406688020890789,4.32626642064313,-0.579602348001506,0.571588183109009,0.996929427858641,-4.69320411312749
"TC0300013068.hg.1","MECOM",-0.465819146677937,8.78645845405025,-0.577049640791339,0.57326326081484,0.996929427858641,-4.69357858383639
"TC0400011054.hg.1","CXCL11",0.525744630123407,6.391471682208,0.575260864054931,0.574438591746084,0.996929427858641,-4.69384008650337
"TC1100013221.hg.1","CASP1",0.45562287271343,8.33916747153063,0.575123162386627,0.574529122379332,0.996929427858641,-4.69386018635563
"TC2000008299.hg.1","GPCPD1",0.372373996723521,6.52627395684993,0.574774796752024,0.574758185542406,0.996929427858641,-4.69391101641673
"TC2000008682.hg.1","CST1",1.10824768330671,6.45815892341815,0.573918674681687,0.575321321300853,0.996929427858641,-4.69403581323322
"TSUnmapped00000137.hg.1","ABO",0.349586558378036,7.54463611226099,0.572580774865102,0.576201939045014,0.996929427858641,-4.69423049692356
"TC0700007807.hg.1","ZNF92",-0.336951433322138,6.95200457369179,-0.572128270050043,0.576499941895539,0.996929427858641,-4.69429624851256
"TC1400010642.hg.1","SERPINA4",0.350193498878029,4.98583164964828,0.569855193849317,0.577998127877625,0.996929427858641,-4.69462581758196
"TC0900008243.hg.1","PLPPR1",-0.406516306765718,4.72716192493563,-0.569315650658666,0.578354040231848,0.996929427858641,-4.69470386796644
"TC0100016678.hg.1","FAM129A",0.297139084110583,3.82668380032824,0.56923410982745,0.578407839018532,0.996929427858641,-4.69471565776452
"TC0900007752.hg.1","NTRK2",0.626265820493486,6.69170777489074,0.568352059815864,0.578989962813917,0.996929427858641,-4.69484309212842
"TC0400011052.hg.1","CXCL9",0.314884429965133,4.93417456824617,0.568039495363896,0.579196318443223,0.996929427858641,-4.69488820636241
"TC0200011837.hg.1","FAM49A",0.35127889130731,6.16683406972851,0.567184743684661,0.579760823187662,0.996929427858641,-4.69501146111955
"TC0500013296.hg.1","C1QTNF3-AMACR",-0.379647150488612,8.99736976801051,-0.566580228034408,0.580160237501668,0.996929427858641,-4.69509852894696
"TC1200007037.hg.1","PDE3A",-0.439893754357449,7.36609681460375,-0.566124309903129,0.580461565670692,0.996929427858641,-4.69516413793368
"TC0200008797.hg.1","SULT1C2",0.414192306893428,5.74721340719684,0.565803381895813,0.580673724261193,0.996929427858641,-4.6952102920105
"TC0100018454.hg.1","ARHGAP29",-0.359079601464446,5.15075532673672,-0.565538242937839,0.580849032386431,0.996929427858641,-4.6952484046585
"TC1600010869.hg.1","BCAR1",0.380916715808867,6.89469406214445,0.564492954806228,0.581540438449484,0.996929427858641,-4.69539850047037
"TC0600011948.hg.1","CYP39A1",-0.381623967676823,6.86807709355421,-0.564051480897302,0.581832580023148,0.996929427858641,-4.69546181618783
"TC0400007857.hg.1","AREG",0.4293811741032,7.16826211327851,0.563872872890684,0.581950794019272,0.996929427858641,-4.69548741900568
"TC0800011861.hg.1","LRRC6",0.402563072318962,6.58126915901801,0.563219759523078,0.582383171745893,0.996929427858641,-4.69558097692848
"TC1200008344.hg.1","LRRIQ1",0.368652032694798,4.02660359226786,0.562845748683689,0.582630851600731,0.996929427858641,-4.69563450871415
"TC0600012709.hg.1","POPDC3",-0.460269848504216,4.82149845660229,-0.562441863757289,0.582898376276361,0.996929427858641,-4.69569227958344
"TC0700010463.hg.1","IGF2BP3",-0.569246794020225,6.7225173412861,-0.561183481449422,0.583732310172981,0.996929427858641,-4.69587203116051
"TC1300008708.hg.1","ELF1",0.286369642120448,4.12077395231944,0.560983263747318,0.583865052072309,0.996929427858641,-4.69590059674079
"TC1800006720.hg.1","ANKRD62",0.296249089900559,4.15273132875413,0.56063282547598,0.584097426020048,0.996929427858641,-4.69595057208105
"TC1000008955.hg.1","PLEKHS1",0.468135324950839,7.35434827892589,0.560587628979185,0.584127399088726,0.996929427858641,-4.69595701537382
"TC0100017733.hg.1","TSNAX",-0.317796035238214,5.42916899155107,-0.560404361146292,0.584248945418319,0.996929427858641,-4.69598313745685
"TC1500007077.hg.1","WDR76",-0.353815327597338,6.10980925361438,-0.559629677675551,0.584762873245363,0.996929427858641,-4.69609347003772
"TC0X00010387.hg.1","TMSB15A",0.295870229871932,4.34015175745982,0.558932900467186,0.58522531747398,0.996929427858641,-4.6961925868507
"TC2100007359.hg.1","TRPM2",-0.343695797768898,7.29272854814161,-0.55883943067016,0.58528736684395,0.996929427858641,-4.69620587430628
"TC0300014086.hg.1","ATP13A4",0.301002134305227,4.49902486581374,0.558225672487003,0.585694891022441,0.996929427858641,-4.69629307390027
"TC0400007836.hg.1","CXCL8",0.514375915470459,6.04463311302101,0.557362742387031,0.586268108560485,0.996929427858641,-4.69641552513684
"TC0400012078.hg.1","NR3C2",0.366499565729926,8.23424076903546,0.555846368024404,0.587276089480488,0.996929427858641,-4.69663027798165
"TC0400012921.hg.1","TLR1",0.321991920082283,3.96772187171957,0.555798361115625,0.587308015730144,0.996929427858641,-4.69663706803077
"TC1700012376.hg.1","NOS2",0.380202270550536,7.10479294070017,0.555119905051881,0.587759307965883,0.996929427858641,-4.69673297032031
"TC0300007033.hg.1","MLH1",-0.481749986206537,7.96683999011876,-0.552334774239544,0.589613776073979,0.996929427858641,-4.69712552597127
"TC0400012193.hg.1","MAP9",0.32493130013318,4.07840045054656,0.551799763148698,0.589970354461064,0.996929427858641,-4.69720072540183
"TC1200012753.hg.1","KLRC2",0.415266706582746,4.81821253436631,0.551279803331518,0.590317007250086,0.996929427858641,-4.69727374477647
"TC1900010487.hg.1","UPK1A-AS1",-0.414159179957049,5.51120463337842,-0.54956313476594,0.591462235996756,0.996929427858641,-4.69751436958943
"TC0100015155.hg.1","VAV3",0.373897292007443,7.13144350218157,0.549519562994454,0.591491318496125,0.996929427858641,-4.69752046800435
"TC0400007520.hg.1","RASL11B",-0.329930679417521,5.3610637337981,-0.548127413348053,0.592420910029808,0.996929427858641,-4.69771508148795
"TC0900007680.hg.1","TLE4",-0.334146272642315,5.6648105034041,-0.547716297171412,0.59269557057338,0.996929427858641,-4.69777246556678
"TC0700011571.hg.1","YWHAG",0.291660877594306,5.00293238297962,0.547095156517323,0.593110668494126,0.996929427858641,-4.69785908958429
"TC0X00010409.hg.1","BEX2",0.332472971859374,6.65936940664435,0.546427335185437,0.593557127591384,0.996929427858641,-4.69795212225138
"TC1400009175.hg.1","NID2",-0.331614176448078,4.51817308963914,-0.546145199550602,0.593745795362879,0.996929427858641,-4.6979913943388
"TC2200007910.hg.1","MICAL3",0.293785973503549,4.25786335256809,0.545974451166544,0.593859991860217,0.996929427858641,-4.69801515267751
"TC0600013794.hg.1","AGPAT4",0.318146059808288,5.07763217366254,0.545888781142506,0.593917292173344,0.996929427858641,-4.69802707042027
"TC0400012781.hg.1","STIM2",0.32824486961077,6.59733137178506,0.545670100441973,0.594063569308503,0.996929427858641,-4.6980574837209
"TSUnmapped00000714.hg.1","MANSC1",0.299589136689417,5.02452102442404,0.545069031006365,0.594465723516477,0.996929427858641,-4.69814102013747
"TC1900006603.hg.1","ZNF556",-0.307404056042386,3.93246743477319,-0.544097226835051,0.595116215881661,0.996929427858641,-4.6982759008818
"TC1200010023.hg.1","ERP27",-0.597695765554413,10.3573101306699,-0.542694122313256,0.596056043280444,0.996929427858641,-4.69847025046913
"TC0X00010912.hg.1","CT45A5",-0.333758639202411,4.37277777629219,-0.541385918840008,0.596932981516807,0.996929427858641,-4.69865103625971
"TC1700011495.hg.1","APOH",0.324533489662167,5.56425091210408,0.540592731693413,0.597465002749465,0.996929427858641,-4.69876045307225
"TC0400009001.hg.1","FAM160A1",0.328367729474865,7.30456174566003,0.540443325170841,0.597565242306713,0.996929427858641,-4.69878104643339
"TC1100007063.hg.1","ANO5",0.29529415462366,3.76219142200287,0.540439797916394,0.597567608908721,0.996929427858641,-4.69878153254672
"TC1000010276.hg.1","NRP1",0.294857931711598,4.14513248084856,0.539869591143736,0.597950249927681,0.996929427858641,-4.69886007770597
"TC1100009814.hg.1","SLC22A18AS",0.343428218446054,7.01867692029798,0.538316727184639,0.59899293681754,0.996929427858641,-4.6990735927945
"TC0500011752.hg.1","FEM1C",0.374691084508685,5.21012195540788,0.537546314183504,0.599510578913302,0.996929427858641,-4.69917931109758
"TC2200008134.hg.1","ZNF280B",-0.438603361278918,7.04103460719572,-0.536961532148164,0.599903645609233,0.996929427858641,-4.69925946283467
"TC0600009931.hg.1","CLDN20",0.287443828992222,4.38294329985538,0.536401455601246,0.600280227900698,0.996929427858641,-4.69933615250216
"TC1600011362.hg.1","ACSM3",0.394813064793208,8.34505448804405,0.536274733147138,0.600365449596268,0.996929427858641,-4.69935349394254
"TC0100010609.hg.1","DNM3",0.361296432556955,5.45647848112178,0.535641154291815,0.600791626873137,0.996929427858641,-4.69944013955217
"TC1200007931.hg.1","SLC16A7",0.317939917857137,5.42791443183693,0.535403280183956,0.600951672325332,0.996929427858641,-4.69947264568521
"TC0100016755.hg.1","BRINP3",0.419240959445394,5.6789676337515,0.53508165501728,0.601168100875923,0.996929427858641,-4.69951657531756
"TC0800009891.hg.1","STC1",-0.418084520783355,6.42966298680979,-0.533728451808149,0.602079129362133,0.996929427858641,-4.69970113608616
"TC0500012670.hg.1","GABRB2",-0.46997157641699,6.17449293190837,-0.533162850196475,0.602460119233839,0.996929427858641,-4.69977814881919
"TC1700008690.hg.1","PITPNC1",-0.326531767984036,6.8300792388125,-0.532971048252331,0.602589344665292,0.996929427858641,-4.69980424749762
"TC1300009218.hg.1","DACH1",-0.358566183483122,9.2199218304402,-0.532024186532644,0.603227490608208,0.996929427858641,-4.69993296009843
"TC2000007012.hg.1","ENTPD6",-0.357710467754436,8.17634685730432,-0.531158354089247,0.60381132203422,0.996929427858641,-4.70005047180946
"TC0X00007230.hg.1","GAGE2D",-0.400043829952246,5.66509200549402,-0.53027522670922,0.604407106311478,0.996929427858641,-4.70017014760246
"TC1200006905.hg.1","FAM234B",-0.278535505282166,4.88259340662257,-0.529269960650011,0.605085646089172,0.996929427858641,-4.70030614959578
"TC0800012005.hg.1","PTK2",0.298879869530055,5.01052152149335,0.528672851824975,0.605488865532829,0.996929427858641,-4.70038681860933
"TC0100010585.hg.1","FMO1",0.281570256932508,4.24120071698094,0.528619598026182,0.605524833600054,0.996929427858641,-4.70039400905085
"TC0X00007918.hg.1","TNMD",0.363986183626547,4.3860000242388,0.527710627595135,0.606138924061447,0.996929427858641,-4.7005166363129
"TC0300013849.hg.1","ROBO2",-0.369801369421547,5.65066250333961,-0.527438803893228,0.606322625373925,0.996929427858641,-4.70055326934656
"TC0100010874.hg.1","RGL1",-0.422752398557583,7.26180673156088,-0.526852608418302,0.606718876694941,0.996929427858641,-4.70063220976298
"TC0700012490.hg.1","GRM8",-0.352057988414057,6.84834046828133,-0.526822685613433,0.606739107106296,0.996929427858641,-4.70063623714757
"TC1000008663.hg.1","SEMA4G",0.312999267603724,7.06349363979923,0.526774541255717,0.606771657571698,0.996929427858641,-4.70064271656959
"TC0500011049.hg.1","NAIP",0.345411824601606,7.36578953212669,0.524920021043415,0.608026161516338,0.996929427858641,-4.70089188445021
"TC0400010609.hg.1","CORIN",-0.28910375899356,5.32306048795841,-0.524820555039735,0.608093482372048,0.996929427858641,-4.70090522530281
"TC0400006806.hg.1","USP17L21",0.294231448175427,5.28554981606332,0.521653470099219,0.610238967714381,0.996929427858641,-4.7013287789289
"TC1500008995.hg.1","GOLGA8B",0.357150581541396,6.66850047978656,0.521552426828567,0.610307479201109,0.996929427858641,-4.70134225275707
"TC0300013904.hg.1","NAALADL2",0.405379377454086,8.27705178185355,0.519582578761666,0.611643875353362,0.996929427858641,-4.70160444039933
"TC1200012748.hg.1","CD163L1",-0.328254393835511,5.49676644248662,-0.51879099471788,0.612181312368437,0.996929427858641,-4.70170954011065
"TC1200011054.hg.1","PPM1H",-0.320396508432997,7.01129994655059,-0.518620833729402,0.61229687158642,0.996929427858641,-4.70173211311265
"TC1700009850.hg.1","PMP22",0.527198075169943,8.34893987133756,0.517914847056575,0.612776433733913,0.996929427858641,-4.70182569325103
"TC1400007430.hg.1","SYNE2",-0.344378457927846,8.58654075849639,-0.517438694669902,0.613099978432119,0.996929427858641,-4.70188874120576
"TC0100009969.hg.1","RIIAD1",-0.305109130527383,6.11322739789518,-0.517194143516881,0.613266183120522,0.996929427858641,-4.70192110151818
"TC0X00006970.hg.1","OTC",0.403346639624412,5.54964244942002,0.517080597808345,0.613343359892345,0.996929427858641,-4.70193612164125
"TC0100017844.hg.1","NID1",-0.473019426268088,6.80246747611071,-0.516253019098679,0.6139060073497,0.996929427858641,-4.70204550298966
"TC0100017310.hg.1","ESRRG",0.277721155877614,5.34795880962161,0.516168223322488,0.613963671907557,0.996929427858641,-4.70205670124325
"TC0X00008210.hg.1","SLC6A14",0.384529010761561,5.37223585979655,0.51464558394999,0.614999580113442,0.996929427858641,-4.70225749105883
"TC1500010151.hg.1","CHRNA3",0.292030315162309,5.39819368151655,0.514410171334702,0.615159816414679,0.996929427858641,-4.70228848540742
"TC1000012511.hg.1","PRAP1",0.474091143251766,9.41178748347167,0.513366833125483,0.615870222349314,0.996929427858641,-4.70242569162291
"TC0X00010915.hg.1","CT45A2",-0.320943499663601,4.05715725014658,-0.513329684967772,0.615895523811602,0.996929427858641,-4.70243057206848
"TC1200010686.hg.1","SLC11A2",-0.31545359550586,6.33496733825052,-0.513274771870443,0.615932925833865,0.996929427858641,-4.70243778582983
"TC0100018220.hg.1","CCDC30",0.29210999865213,4.36929780565621,0.513258434800917,0.615944053437852,0.996929427858641,-4.70243993184033
"TC0X00008516.hg.1","CT45A1",-0.307549788148659,4.28218848708253,-0.5121395663448,0.616706377524808,0.996929427858641,-4.70258675277111
"TC1800009222.hg.1","RNF125",0.414293337670193,6.05010063608486,0.51034184414268,0.617932191430728,0.996929427858641,-4.70282202790221
"TC0900010849.hg.1","BARX1",-0.435275075256454,6.80082740304959,-0.509917288710409,0.618221856338372,0.996929427858641,-4.70287747833705
"TC1500010184.hg.1","BCL2A1",0.387915869097893,4.72807118222415,0.508276479091684,0.619341965409058,0.996929427858641,-4.70309137606158
"TC0100014937.hg.1","FAM69A",-0.287937070958121,6.21162052217034,-0.507008537068055,0.620208208300897,0.996929427858641,-4.70325622483592
"TC0700013587.hg.1","SHFM1",0.276142434169993,4.9378064405441,0.506852112755174,0.620315116204318,0.996929427858641,-4.70327653532486
