"","geneModuleMembership","geneTraitSignificance","SYMBOL"
"192","0.782671957113426","0.173364160113218","MITF"
"193","-0.889410628174284","0.491090731851453","OR5K1"
"194","0.90491549114469","0.395574801421668","ADGRG7"
"195","0.916874499936499","0.131541694781168","TFG"
"196","-0.910011963609967","0.25098628460293","ALCAM"
"197","0.940909704350288","0.23536126571115","FLJ22763"
"198","0.955258457300591","0.453075340861257","NR1I2"
"199","-0.909987200246592","0.449835588121818","EFCC1"
"200","0.866876606832644","0.0748374693281976","ACKR4"
"201","-0.795485440612693","0.105241533368177","SUCNR1"
"202","-0.45484923972707","0.067099263505201","ZNF639"
"203","0.890455359782631","0.437179687612347","NDUFB5"
"204","-0.955229413336028","0.309712201274942","SOX2"
"205","0.684223706917482","0.668664008759533","ABCF3"
"206","-0.628792399345896","0.41086308068057","POLR2H"
"207","-0.899512729142134","0.336274033966656","VPS8"
"208","0.948227296489822","0.442091752673961","ST6GAL1"
"209","0.00276649265465324","0.289124003135685","CACNA2D2"
"210","0.763549082593585","0.266493728963141","CISH"
"211","0.668303078495782","0.66272652833377","WNT5A"
"212","-0.404707535322676","0.867636475118208","PROK2"
"213","-0.879289454431743","0.272867754906378","DCBLD2"
"214","0.951234793426716","0.531217855827412","CCDC191"
"215","-0.9016378081195","0.43072323867139","ROPN1"
"216","0.77415724697904","0.363883077074762","ITGB5"
"217","-0.861049465910526","0.529733049710112","KIAA1257"
"218","0.772122678341316","0.697726618714267","GK5"
"219","0.641814624566927","0.645579734434454","PLSCR5"
"220","-0.967350764502599","0.536974936249861","LRRC34"
"221","-0.835492291240217","0.450918042073059","MRPL47"
"222","0.886938272657707","0.375064078934225","EHHADH"
"223","0.855807647980867","0.183316859103271","ACAP2"
"224","0.842179942660211","0.644012261227146","PPP1R2"
"225","0.821588660335186","0.101157279631364","TFRC"
"226","-0.909512288216537","0.25648336364498","TMEM43"
"227","-0.881175680724895","0.198418014275929","CD200"
"228","-0.954844576202629","0.617242076559931","SUMF1"
"229","-0.516140056487777","0.292734941178089","USP4"
"230","-0.791523673287031","0.796990252954644","TMEM110-MUSTN1"
"231","0.667168059959716","0.534133466677492","NPHP3-ACAD11"
"232","0.88568226780527","0.744500107847555","FGFR3"
"233","-0.698106049529214","0.367289172805632","LOC650293"
"234","0.803774892427636","0.411174601755253","RP11-362J17.1"
"235","-0.789448962861113","0.558042583185765","PCDH7"
"236","-0.845936056699281","0.487028403636024","PTTG2"
"237","-0.728590352648364","0.755117150483356","THEGL"
"238","-0.896477028266366","0.480629812755493","PROL1"
"239","0.932516005252547","0.460733929780985","ART3"
"240","0.761869732238386","0.159396164777653","FAM47E"
"241","-0.605594742519282","0.354919985878273","MRPS18C"
"242","0.871719708011004","0.626562303908182","HERC5"
"243","0.860063024928809","0.545232606810316","HADH"
"244","0.863038858686581","0.582175072484231","KIAA1109"
"245","0.896303749766419","0.531838550412935","BBS12"
"246","0.862212535524404","0.443010145699805","ABHD18"
"247","0.608723137442576","0.370972579976511","RAB33B"
"248","0.929628963363753","0.622081229968946","MMAA"
"249","0.94068468000672","0.586788428529637","CPE"
"250","0.931832437862194","0.232192726802284","CLCN3"
"251","-0.522749885868598","0.403155484015779","TRIML1"
"252","0.84205669978884","0.588055568117708","ACOX3"
"253","0.904225068585949","0.399835271353789","GBA3"
"254","0.800605983108981","0.47629615338931","SEPSECS"
"255","0.835506231331916","0.390598674823109","ATP8A1"
"256","0.778241659214365","0.197973154160581","COX7B2"
"257","-0.653873914187832","0.172409248053522","ERVMER34-1"
"258","0.925292636502242","0.292690532069283","BTC"
"259","-0.734051160739803","0.236860759403203","HNRNPD"
"260","0.821838463557086","0.237349536900666","ADH6"
"261","0.868241330473341","0.259023259198476","MAP9"
"262","0.672823284312908","0.288266827433608","DDX60"
"263","0.807336752488578","0.147198287346722","CLDN22"
"264","-0.73239202320747","0.444292973253807","ENPP6"
"265","0.693344507212861","0.337529516243617","FAT1"
"266","0.888339017283074","0.575918552927478","BST1"
"267","0.830911179255129","0.154844009103659","ARHGEF38"
"268","0.939247504276716","0.34289809604412","TMEM144"
"269","0.752976692420017","0.448534184246899","MFAP3L"
"270","-0.826374478063603","0.277106509759118","PARP8"
"271","0.858710639818709","0.517326636289811","MAN2A1"
"272","-0.819823103998295","0.694217481893778","AP3S1"
"273","-0.850956719141128","0.377680369909568","PRDM6"
"274","0.748452775609891","0.448489886808928","SLC22A5"
"275","-0.987700711128162","0.351479901356523","PAIP2"
"276","0.908966730925243","0.380477206838599","GABRA1"
"277","0.907858028323105","0.237694581909493","FGFR4"
"278","0.518906573058469","0.79407472548262","SQSTM1"
"279","0.891201331451045","0.275010500482385","SLC9A3"
"280","-0.834745491390743","0.459695906944781","TERT"
"281","-0.763467935766006","0.11751436447247","FASTKD3"
"282","0.882316479685318","0.483555890476189","SEMA5A"
"283","0.91344371216003","0.308915271863996","PRLR"
"284","0.790631791045001","0.732960485974018","MIER3"
"285","-0.794057716171107","0.144813182354041","DEPDC1B"
"286","-0.964338081956576","0.31922031311323","HOMER1"
"287","0.893970888994642","0.43081606734215","ARRDC3"
"288","0.856797243766379","0.483557269497758","FBXL17"
"289","0.0276641613507066","0.252849237033183","REEP5"
"290","0.773372663055667","0.496810858343024","SEMA6A"
"291","-0.918797806344279","0.693370455606706","PAIP2"
"292","0.925983808844342","0.283378319586534","SLC23A1"
"293","0.837142356850203","0.0101350424939364","HBEGF"
"294","-0.89571613442435","0.512095797494817","SLC36A3"
"295","0.947837109746458","0.271482197577274","ATP10B"
"296","-0.976251085261024","0.348533209100824","GABRB2"
"297","0.778008044115397","0.325520636857801","MAPK9"
"298","0.535140977674644","0.674841635607499","OR2V1"
"299","-0.896433959663772","0.234793083112851","ZMAT2"
"300","-0.750308176418826","0.565112589063367","BRD9"
"301","0.835657620115788","0.471233884787558","C1QTNF3"
"302","-0.467343169178378","0.156484866811934","PRPF4B"
"303","0.772130679531913","0.367886899958442","SCGN"
"304","0.952791868933742","0.261302988266649","SLC17A4"
"305","-0.936125803139781","0.321583337410112","HIST1H1E"
"306","0.823062140825261","0.787736809281354","ZKSCAN3"
"307","-0.890966119870206","0.251328953616819","TUBB"
"308","0.864682930369844","0.495414276113875","HLA-DPB1"
"309","-0.923453110187722","0.174018642682708","PTK7"
"310","-0.0724881324954565","0.375830021800147","GJA10"
"311","0.621615348855681","0.651544049507352","L3MBTL3"
"312","0.945734702477381","0.346190953235154","ENPP3"
"313","0.859667469956368","0.500694781709644","PHACTR2"
"314","-0.725619280957798","0.591503991928942","CLDN20"
"315","-0.891248007716091","0.450160056920381","C6orf99"
"316","-0.82567393408559","0.00286913456563171","TBP"
"317","-0.778528690255034","0.0105249379061525","LYRM4"
"318","-0.823892993297586","0.283423740209462","HIST1H3I"
"319","-0.793511421358205","0.381525909389798","PPP1R18"
"320","-0.88517087025407","0.224074418849848","NRM"
"321","-0.729213433190086","0.140754728107564","GPANK1"
"322","-0.711468340588095","0.412492308716363","LY6G5C"
"323","-0.886866305714726","0.394530686988099","TNXA"
"324","-0.84026546587425","0.452026091849789","TEAD3"
"325","-0.775412154220712","0.569859296151967","CCDC167"
"326","-0.588034913039404","0.00696102315730371","KIF6"
"327","-0.797385092181205","0.397595200529821","HMGN3"
"328","0.77306582860343","0.279335987617738","CD24"
"329","0.928702142403949","0.506953014231262","SEC63"
"330","0.845414057376506","0.421005557315245","DDO"
"331","-0.849067414448071","0.532165144561578","CEP85L"
"332","0.804805186820533","0.361073786401721","PTPRK"
"333","0.602515494850658","0.563607754933406","MED23"
"334","-0.727159215297804","0.174818335601121","SLC2A12"
"335","0.798702264979016","0.104355166586054","ZC3H12D"
"336","0.778250574775179","0.441449239441373","AGPAT4"
"337","0.850249952107242","0.415969265890807","PARK2"
"338","-0.770359850070403","0.462904973114502","PSMB1"
"339","0.686509711783711","0.109455921237067","SYCP2L"
"340","0.691739913404548","0.0940961457276396","HLA-DRB1"
"341","-0.792893383249222","0.426788497390934","RPS10"
"342","0.652055063382309","0.00495803353449362","UNC5CL"
"343","0.813162844560731","0.138582322280828","MICAL1"
"344","0.810133714383721","0.731288147563728","IPCEF1"
"345","0.917445829512478","0.627757104062631","RNASET2"
"346","0.774072758229184","0.395066193626323","FOXK1"
"347","0.913176766964557","0.397556129718492","RSPH10B2"
"348","-0.465156931645529","0.264545409500198","HOXA-AS3"
"349","-0.65516285735649","0.0932780595223625","JAZF1"
"350","-0.837451171469706","0.510134333310295","MTURN"
"351","0.1063431796506","0.334982885581201","BBS9"
"352","-0.823819172562736","0.0526315410221702","STARD3NL"
"353","-0.838031816630027","0.0306084537239361","YKT6"
"354","-0.848317544930188","0.240216920972387","CCT6A"
"355","-0.962562490053445","0.30813274780627","ZNF92"
"356","-0.780632376502845","1.61022731317746e-05","EIF4H"
"357","0.829742621532613","0.706212676251721","GTF2IRD2B"
"358","0.861429206987098","0.329120397564731","CROT"
"359","-0.939108097415803","0.253811918940596","CYP3A43"
"360","0.821877011777975","0.326367748731877","MUC12"
"361","-0.896863881992247","0.439329972234651","CALU"
"362","-0.365564481150875","0.0656503137870846","CPA2"
"363","-0.772286953373423","0.545756223153893","TAS2R40"
"364","0.813040852167557","0.372994063667812","ZNF862"
"365","-0.878786920893683","0.477804863209312","RPA3"
"366","-0.979786593149103","0.372769129259559","IGF2BP3"
"367","-0.93807685838482","0.198614780039041","SCRN1"
"368","-0.901627957448722","0.212475268316089","H2AFV"
"369","-0.652847780257567","0.0196141397384824","FIGNL1"
"370","0.811627692987209","0.275936507798715","PHKG1"
"371","-0.891850196246929","0.138324996537818","POM121C"
"372","0.886433426511363","0.138364123514136","MOGAT3"
"373","0.933932719152534","0.138797162013319","NAMPT"
"374","-0.906584368296915","0.521450207694647","WDR91"
"375","-0.784281368239058","0.197260183234014","KIAA1147"
"376","-0.902640119860912","0.340194085172955","EZH2"
"377","-0.542983032999533","0.835189432758206","GHRHR"
"378","0.81711465089623","0.500852332216693","ZNF736"
"379","-0.818323003426042","0.189476374447837","ZNF138"
"380","-0.611079113652344","0.326471811937652","AC007566.10"
"381","-0.823526946989673","0.195653217967265","ARPC1A"
"382","-0.878136556738861","0.329967690313259","ZNF789"
"383","0.932046800079735","0.47524753258103","LINC00174"
"384","0.814917653538935","0.3551534115018","MTERF1"
"385","-0.786040476161762","0.44263167168085","XPO7"
"386","-0.758374119384308","0.147488304180314","R3HCC1"
"387","-0.842329742220155","0.216840771310963","DPYSL2"
"388","-0.886666799710552","0.054593231602945","EIF4EBP1"
"389","-0.948341678331106","0.303674871830533","UBE2V2"
"390","-0.677379582813774","0.598623268122264","NPBWR1"
"391","-0.853595401122532","0.423445022635714","TGS1"
"392","-0.848198537417504","0.579480237924142","TERF1"
"393","-0.776311922321634","0.394263168361421","RDH10"
"394","-0.706439513321298","0.188384644519377","PI15"
"395","-0.838697191602733","0.293814508658844","ZC2HC1A"
"396","-0.894074895188648","0.46993025272877","OSR2"
"397","-0.906487969271748","0.304125712463583","POLR2K"
"398","-0.801127171952722","0.392541701790583","ENY2"
"399","0.780352369195595","0.0346159913330703","AARD"
"400","0.674875483658715","0.458734006561111","COLEC10"
"401","-0.655135925709525","0.663004352929841","MAL2"
"402","-0.95797693013152","0.335631877776577","MAPK15"
"403","0.706350932851236","0.684996859664991","CYC1"
"404","0.700320080201426","0.527497813820022","MROH1"
"405","0.797115263374354","0.433395316315825","HR"
"406","-0.893046733890848","0.263208589888299","NKX2-6"
"407","-0.921557180268068","0.43243895747574","TCEA1"
"408","-0.757118696738398","0.180072704605666","PLAG1"
"409","-0.634947560537919","0.539054860683615","CYP7A1"
"410","-0.682920699289529","0.128788657002508","NSMAF"
"411","-0.0499133927867968","0.699040935921871","NKAIN3"
"412","0.739429687189638","0.340720980957887","NIPAL2"
"413","-0.786284143395211","0.469913279706632","STK3"
"414","0.698774156863397","0.328597868650434","SAMD12"
"415","0.940450112174137","0.5179456892146","ANXA13"
"416","-0.818900559159664","0.163876866332405","ZFAT"
"417","-0.918493498844773","0.505950869925021","SCRT1"
"418","0.780093540873656","0.603526196755313","ARHGAP39"
"419","0.716382060731377","0.540834254707557","CA13"
"420","-0.858529259879221","0.262116335063846","ZFP41"
"421","0.983892888347883","0.436873344844305","LURAP1L"
"422","0.802295949929095","0.489146899754821","FAM122A"
"423","0.859269211120885","0.103652713675456","NTRK2"
"424","0.237058886131423","0.493658294884084","PTPDC1"
"425","-0.171476227475235","0.0890529818438737","OR13F1"
"426","-0.874146992678636","0.440302429056462","OR13C8"
"427","-0.837440013479185","0.0142839761662334","KIAA1958"
"428","0.489330716416627","0.0128303764963892","RGS3"
"429","0.82597271028837","0.402288814326563","FAM73B"
"430","-0.949236466440576","0.567773995647015","AIF1L"
"431","-0.762313068182402","0.30590893376439","PPP1R26"
"432","0.817069521708415","0.407745124954454","C8G"
"433","-0.554167120887678","0.0334056207721171","RLN2"
"434","0.800303474124569","0.581439508125354","BNC2"
"435","-0.609089590734383","0.243988230422456","IFNB1"
"436","0.764963396551568","0.23961880133793","KIAA1161"
"437","-0.813253036009054","0.421903776331424","NFIL3"
"438","0.657171331364578","0.139399231016502","CORO2A"
"439","-0.771527950197961","0.0717277775353285","TMEM245"
"440","0.933338195346031","0.466852535142379","PTGR1"
"441","0.953106819552913","0.444249340389411","HDHD3"
"442","0.831211105944345","0.417766334330321","BRINP1"
"443","-0.851487830670125","0.168126177103214","RBM18"
"444","-0.87592998093087","0.491493418882415","NUP188"
"445","-0.8163985806623","0.370006520811873","C9orf78"
"446","0.616794869034917","0.547191850783259","TSC1"
"447","-0.65537665061167","0.434606510053435","CLIC3"
"448","-0.786890024365624","0.416667953550004","ENTPD2"
"449","0.877884244235541","0.485505042214177","PALM2-AKAP2"
"450","-0.859011554467992","0.391740873227734","IFNA16"
"451","0.784354957439837","0.307340371581749","IL3RA"
"452","0.811642261674577","0.269551588873285","BMX"
"453","0.88815473148667","0.102376798292131","REPS2"
"454","0.87160549061027","0.490786998763051","PDHA1"
"455","0.713804013786949","0.383500481527338","XK"
"456","0.943764236365144","0.388591528780658","OTC"
"457","0.841289143006556","0.163962426030286","GPR82"
"458","0.764424160577793","0.385117877016413","MAOA"
"459","0.824648328382359","0.515680684468782","ARAF"
"460","0.928963414694402","0.524070748885939","WDR13"
"461","0.837967847071381","0.59590206402389","PLP2"
"462","0.736749747777455","0.580659949210378","GSPT2"
"463","0.752313667164807","0.042720307615063","KLF8"
"464","0.884497021878355","0.390363916790748","YIPF6"
"465","0.983794717248315","0.417705643122207","GJB1"
"466","0.740763960656621","0.237441111905594","MAGEE1"
"467","0.843041692418239","0.528977885188479","PGK1"
"468","0.865087454221045","0.489790926391561","APOOL"
"469","-0.784735714187985","0.149038944903043","TGIF2LX"
"470","0.885078366475136","0.221799701008682","DIAPH2"
"471","0.858825639083014","0.292155103197325","TNMD"
"472","-0.795525966500004","0.464909540415228","IL1RAPL2"
"473","0.891281035378092","0.270536555895845","RNF128"
"474","-0.821820729205429","0.117954151083029","FRMPD3"
"475","0.960682785265474","0.555963560057915","ATG4A"
"476","0.957679892003597","0.446523071452279","TMEM164"
"477","-0.771919990905309","0.470870680292114","HTR2C"
"478","0.900735577903638","0.377189785988085","UBE2A"
"479","0.937207750939631","0.320651646675752","XIAP"
"480","-0.803694278392771","0.432112853272438","SH2D1A"
"481","0.937296678063414","0.60582528673996","OCRL"
"482","0.856902588177964","0.359451286781013","ZNF449"
"483","0.871467225661487","0.229481972437757","MAGEA11"
"484","0.901335398945501","0.277352991945543","MAGEA4"
"485","0.402588282593509","0.497936621217569","VAMP7"
"486","0.944638907053895","0.35646099229774","ACE2"
"487","0.949621688000774","0.543403157969965","RPS6KA3"
"488","0.883131764427238","0.325823787631021","TAB3"
"489","0.811705199349856","0.481494665984459","DMD"
"490","-0.69779164224436","0.92197142299799","SYN1"
"491","0.742501905582017","0.42040554463996","UXT"
"492","0.425130269503201","0.304519612243992","FOXP3"
"493","0.823895100909767","0.199018397522649","IQSEC2"
"494","-0.914547263901449","0.435818867407923","PAGE3"
"495","0.505233710254538","0.40060653807689","SPIN2A"
"496","0.898167109236625","0.694337195645936","ZXDA"
"497","0.882334817328559","0.654761969932449","SNX12"
"498","0.819458185774625","0.125182861985177","CXorf65"
"499","-0.856136038656514","0.360890136618933","CITED1"
"500","0.835619399174155","0.566238908224372","BEX1"
"501","0.903093540122772","0.353944949741835","BEX2"
"502","0.880652351050084","0.411139689897612","LAMP2"
"503","0.795276590350693","0.489014089091399","ELF4"
"504","0.801978858663678","0.67385498233619","AIFM1"
"505","0.784600602780576","0.354229880886854","MBNL3"
"506","0.79071956711059","0.163164801887336","GPC4"
"507","0.904235641837048","0.488811389264056","ZNF75D"
"508","0.684912609305587","0.403056132663781","MMGT1"
"509","-0.654309604299244","0.648921890173618","PNMA5"
"510","0.882473078627468","0.761245701116073","IDH3G"
"511","0.8489179594949","0.193829042838001","MECP2"
"512","-0.809758324761991","0.1661765784089","FLNA"
"513","0.868709693026805","0.576076723777844","SLC10A3"
"514","0.836028016521007","0.533964665736938","TMLHE"
"515","0.826762194287536","0.284600615960609","PRRG1"
"516","0.879676937312952","0.233839990804982","TSPAN7"
"517","0.813068008462846","0.474465072093416","ARMCX5"
"518","0.57420707884095","0.473957709118852","MCTS1"
"519","-0.344553781555109","0.804877177965011","PLXNB3"
"520","0.865051307437993","0.502283094971707","ARSD"
"521","0.880399600697465","0.361554116661201","ARSE"
"522","0.639918643860427","0.105316637805722","ZNF630"
"523","0.827156525016769","0.021652621759744","SSX7"
"524","0.824016994109745","0.317411211956793","IDS"
